,cad_ig_er_calc_index,levered_er_index,credit_fund_estimated_index
2017-06-01,117.29851955754916,159.14560313533627,228.66161149802053
2017-06-02,117.25050519119789,158.95011931135016,228.38406541136376
2017-06-05,117.30853660966123,159.1859724767626,228.732885985109
2017-06-06,117.30650629848536,159.177654833727,228.72421189921798
2017-06-07,117.26863653092198,159.02344172254536,228.50590489985382
2017-06-08,117.27988266918278,159.0691407943025,228.57483931530197
2017-06-09,117.33337574501775,159.28674980705404,228.89083969187936
2017-06-12,117.37443533899163,159.45381481450264,229.14085427751996
2017-06-13,117.45744851318531,159.79208395002811,229.63037430528658
2017-06-14,117.5048309437337,159.985412186701,229.9116393613223
2017-06-15,117.51807376722851,160.03945077526393,229.9927488937712
2017-06-16,117.52224454352753,160.05643780443944,230.02062660331197
2017-06-19,117.59364053458535,160.34798762197585,230.45011846398745
2017-06-20,117.60251198564558,160.38422562561132,230.5057728239698
2017-06-21,117.5876412027613,160.32333136458686,230.42189256885504
2017-06-22,117.62415897556109,160.47264769457277,230.6407308170523
2017-06-23,117.656136086702,160.60347242968237,230.83281657283382
2017-06-26,117.67906897901273,160.69722582314463,230.9798407140407
2017-06-27,117.7479638957094,160.97941235836385,231.3896147796827
2017-06-28,117.7829789367651,161.12297212669537,231.6004856571844
2017-06-29,117.83205773810177,161.32433337635135,231.89444936472364
2017-06-30,117.84524026680441,161.37842509379252,231.97673298037947
2017-07-03,117.85814567136595,161.43128425306543,232.0665048443558
2017-07-05,117.88998132164825,161.56199472992344,232.2637077018961
2017-07-06,117.8990209024175,161.59910641809591,232.32171160405096
2017-07-07,117.90700648383847,161.6318897664308,232.3736287962264
2017-07-10,117.9252062349614,161.7065772553062,232.4954040554445
2017-07-11,117.93590508203144,161.75053691951638,232.56334662894332
2017-07-12,117.9613993434955,161.8553808159181,232.71893894855978
2017-07-13,118.01348360832034,162.06972278410507,233.03176579106682
2017-07-14,118.0363133037752,162.1637266111764,233.17137903551313
2017-07-17,118.08451783062497,162.36224333938335,233.47020970147702
2017-07-18,118.09931208550375,162.42321476973964,233.56236161458776
2017-07-19,118.11924647141771,162.50540927645145,233.68503546935347
2017-07-20,118.12797066404315,162.5413634068419,233.7412132366855
2017-07-21,118.12696188578902,162.53714580174466,233.73965006566303
2017-07-24,118.14649044137084,162.61759656121296,233.86887341651016
2017-07-25,118.17717469302515,162.74424510751717,234.05564584283258
2017-07-26,118.20216456536214,162.84743382135673,234.20878869335772
2017-07-27,118.21802673377204,162.91294033621512,234.30767215282353
2017-07-28,118.23307028442629,162.97508005895028,234.40176214833915
2017-07-31,118.25073897757177,163.04798402110293,234.52080818049672
2017-08-01,118.26905004215722,163.1236740993724,234.63442559147927
2017-08-02,118.26550540408492,163.10895354576772,234.61797661808384
2017-08-03,118.29576295413291,163.23409138671008,234.8026752546989
2017-08-04,118.30175764789601,163.25885361516865,234.8429967557725
2017-08-07,118.31422011763793,163.31028795094687,234.93107090622166
2017-08-08,118.30346909238234,163.2657150204854,234.87168746906474
2017-08-09,118.26334754623326,163.0995510946568,234.63737606555415
2017-08-10,118.21651124736039,162.90571860192784,234.36318001160038
2017-08-11,118.1487943981421,162.62571780469577,233.9649818649378
2017-08-14,118.14785171225634,162.62166473393123,233.97299646962733
2017-08-15,118.13309919992601,162.56069408594686,233.88988990403584
2017-08-16,118.09787196758235,162.4152140831741,233.68525966249797
2017-08-17,118.04783888520758,162.20873527880985,233.3928552063363
2017-08-18,117.99612682477303,161.99551037470098,233.09075793757438
2017-08-21,117.99848064069936,162.00504517152544,233.11855935933198
2017-08-22,117.9988713973334,162.00660136793005,233.1254418723505
2017-08-23,117.98342549489276,161.94292873023653,233.03846749019743
2017-08-24,118.01692736856725,162.08082854911638,233.24152999928862
2017-08-25,118.0217521114586,162.1006537240148,233.27468579834058
2017-08-28,118.03301332341742,162.1468950010614,233.35513390584134
2017-08-29,118.00156263219301,162.01722629632343,233.17314878880612
2017-08-30,118.01510345110317,162.07294803554703,233.25803821765928
2017-08-31,118.04027536733199,162.17660232476857,233.41220385874522
2017-09-01,118.06201163992058,162.26613999115432,233.54644875800247
2017-09-05,118.06969226883484,162.2975956720449,233.6137244085032
2017-09-06,118.05221257667262,162.22546000500415,233.51606755207374
2017-09-07,118.04126559334239,162.18027716305238,233.4571451366564
2017-09-08,118.04731594383675,162.2051620932436,233.49909423494833
2017-09-11,118.0467245910671,162.20256443312798,233.51383673141024
2017-09-12,118.04514069325658,162.19598202328066,233.51070686735827
2017-09-13,118.04668052948817,162.2022759801719,233.52612733485262
2017-09-14,118.03641997917684,162.15992706475683,233.4715354669188
2017-09-15,118.05944215416066,162.2547582176539,233.6144661409484
2017-09-18,118.08848221321226,162.3743315481285,233.805871022687
2017-09-19,118.10647093256247,162.44848285160677,233.91904852730954
2017-09-20,118.13736969453521,162.57592771637297,234.10901101736883
2017-09-21,118.15157027761387,162.63450109179803,234.19975126459786
2017-09-22,118.1615397896013,162.67561643526247,234.26537532519643
2017-09-25,118.21004810944251,162.87580330057662,234.5729372095475
2017-09-26,118.21621441146036,162.90123848392477,234.61598906566024
2017-09-27,118.2267938284612,162.9449200479656,234.6852900309342
2017-09-28,118.25115524354102,163.04559412185597,234.83672441994744
2017-09-29,118.26894684530136,163.119134106152,234.94910464980416
2017-10-02,118.30975250543887,163.28781330384462,235.21141917488143
2017-10-03,118.331540956213,163.3779750523023,235.3476807428085
2017-10-04,118.34977781182346,163.4534591165874,235.4627545940711
2017-10-05,118.35800341289797,163.48748663253468,235.51798525205245
2017-10-06,118.390183439205,163.62078334881988,235.71621814986008
2017-10-10,118.41182115299861,163.71028109225904,235.87029019012274
2017-10-11,118.42059404526391,163.7466141602518,235.9288805864696
2017-10-12,118.4274015592065,163.77479968819895,235.97565077613822
2017-10-13,118.42639162143713,163.77055587605116,235.97571021791035
2017-10-16,118.45099073714005,163.8724478224155,236.14105616910973
2017-10-17,118.46444227337716,163.92822301533513,236.22737409334638
2017-10-18,118.49935643660743,164.07310923884887,236.44207007606042
2017-10-19,118.51148960402271,164.1234537100241,236.52046339611695
2017-10-20,118.57819767498687,164.400546525335,236.92563694079567
2017-10-23,118.61986601445894,164.57369515608661,237.192682687502
2017-10-24,118.64255308953994,164.6680694764674,237.33436679171797
2017-10-25,118.68709122921777,164.85346337485112,237.60737964310468
2017-10-26,118.7401216584741,165.0743830794256,237.9315969087459
2017-10-27,118.76574462612919,165.18119316525957,238.09136334089226
2017-10-30,118.79671643756168,165.3102583526508,238.29486899769122
2017-10-31,118.82669802298382,165.43536563599105,238.48093685169061
2017-11-01,118.88503091540818,165.6789515278192,238.83783728382073
2017-11-02,118.90902012609767,165.77919161768037,238.98800708206704
2017-11-03,118.93324587789505,165.88046144369343,239.13970762749454
2017-11-06,118.97451882267211,166.05299228886227,239.40559307002724
2017-11-07,119.02533341831504,166.2657038180023,239.7179877389192
2017-11-08,119.0321733986842,166.29431332580182,239.76496321673613
2017-11-09,119.01218103700853,166.21046745771318,239.6498014088424
2017-11-10,119.01417076515118,166.21874927861558,239.66748754387308
2017-11-13,119.02558039506003,166.2663903962528,239.75342038494668
2017-11-14,119.01450238650828,166.2199112465457,239.6920997433104
2017-11-15,118.97946995272406,166.0730739484468,239.48609719669966
2017-11-16,118.99007024099917,166.1174074050855,239.55575635275176
2017-11-17,119.01036059809016,166.2023325253796,239.683961977871
2017-11-20,119.01944771898403,166.2402400674344,239.75583043493228
2017-11-21,119.02098407666995,166.24662312918213,239.7707246995707
2017-11-22,119.0304886230483,166.286395871734,239.83380238717564
2017-11-24,119.04782453532145,166.35894166817107,239.94985738267047
2017-11-27,119.05981508236285,166.40904478319337,240.0392664099344
2017-11-28,119.06015134178088,166.41040003546001,240.04690991604352
2017-11-29,119.06957472209282,166.44985850747102,240.10964247893205
2017-11-30,119.06955964839476,166.4497405687128,240.11527444971702
2017-12-01,119.05345977936177,166.38216684993398,240.02355744868922
2017-12-04,119.10772161379725,166.60950211590924,240.36891525640596
2017-12-05,119.12848389358874,166.69657501885806,240.5004958901348
2017-12-06,119.15385756546841,166.80303640760354,240.659983042823
2017-12-07,119.15119879703538,166.791815568504,240.64964221469594
2017-12-08,119.16938463397551,166.86813215313907,240.76562737456962
2017-12-11,119.19437218728204,166.9729347221402,240.93450128788785
2017-12-12,119.21556928528653,167.06196142356265,241.06884429151276
2017-12-13,119.2136305758142,167.05375610541245,241.06298128075215
2017-12-14,119.2561697112275,167.23253112911357,241.32714014015048
2017-12-15,119.29613704185036,167.40061431395304,241.57590321612048
2017-12-18,119.32760280677283,167.5329107860719,241.7854749834211
2017-12-19,119.33672007506281,167.57125694316449,241.84707653541872
2017-12-20,119.35582772661446,167.65169408831255,241.9696674322319
2017-12-21,119.36818583998526,167.70371498538321,242.05160989702978
2017-12-22,119.37259083836167,167.72222596752107,242.0851511975036
2017-12-26,119.38793006540077,167.78666161976602,242.20626003851126
2017-12-27,119.39380764812515,167.8113873536356,242.2488471347474
2017-12-28,119.4302129479472,167.96483823112663,242.47736081431773
2017-12-29,119.43941602036455,168.00361219377405,242.5403708383539
2018-01-02,119.4414285745245,168.01188383184598,242.58079481382075
2018-01-03,119.4521279574116,168.0569793479331,242.65294329165056
2018-01-04,119.48779853900608,168.20747872344117,242.87727889528333
2018-01-05,119.5594681605891,168.51009950714786,243.32151055329044
2018-01-08,119.62492573814491,168.78670575579883,243.74278854597952
2018-01-09,119.66049599062994,168.93721551736843,243.9676170568626
2018-01-10,119.67477377842101,168.9976323075194,244.06255351998655
2018-01-11,119.71129954623419,169.15231532899057,244.29366631202382
2018-01-12,119.74275988841396,169.28562030413875,244.49398574312232
2018-01-16,119.81392428126722,169.58722210594172,244.9610054529962
2018-01-17,119.87934124942154,169.8649441297672,245.3701419348691
2018-01-18,119.91781865729254,170.02845181364108,245.61433546709503
2018-01-19,119.94132194557703,170.1283700736203,245.76665301766675
2018-01-22,119.9968660516031,170.3645584004428,246.13180279282764
2018-01-23,120.0559097325186,170.61598272353456,246.50302191983067
2018-01-24,120.12467697629235,170.9091098042264,246.9346513273628
2018-01-25,120.15813912308462,171.0518798650652,247.14904822911964
2018-01-26,120.19568848669311,171.21218453188334,247.38880785936237
2018-01-29,120.2169761738104,171.30298504342178,247.54446469396228
2018-01-30,120.18140592132538,171.15087140402662,247.33280215114291
2018-01-31,120.17695202550196,171.13178669705863,247.3133472556422
2018-02-01,120.21137685398735,171.2787931359987,247.53391961406203
2018-02-02,120.14392224939567,170.99040613047404,247.12527777134383
2018-02-05,120.02479815343361,170.48162088894824,246.41426466354218
2018-02-06,119.90412492824576,169.96735692622104,245.67898092031305
2018-02-07,119.95711183637485,170.19263219503543,246.01272211618044
2018-02-08,119.89998874126894,169.949441096581,245.66919089174309
2018-02-09,119.78542006463391,169.46220713130842,244.9727616782291
2018-02-12,119.8139672794569,169.58319841320437,245.17122831678492
2018-02-13,119.75473368986995,169.33162720289351,244.8152895748768
2018-02-14,119.6833172798489,169.0286259230107,244.3849583441813
2018-02-15,119.74132422663332,169.2743398058395,244.74793626280746
2018-02-16,119.77114824881359,169.40076784785245,244.93840521699792
2018-02-20,119.76605296332615,169.37892523262806,244.93787134135889
2018-02-21,119.77249194224382,169.40618848950436,244.98507419362826
2018-02-22,119.7513786366739,169.31654482887697,244.8631556134241
2018-02-23,119.73394048193494,169.2425217113762,244.7638260190508
2018-02-26,119.7601657945105,169.35356223015216,244.94758918217107
2018-02-27,119.7264552137329,169.2104955543716,244.74837292275566
2018-02-28,119.71108097210276,169.14525425406498,244.66171155918258
2018-03-01,119.68114109368895,169.0182883794131,244.48572890121514
2018-03-02,119.6071889848658,168.7049188157223,244.04008108175424
2018-03-05,119.59214200723554,168.64108156333666,243.97058510072495
2018-03-06,119.59733642743828,168.6630006230273,244.00975456784545
2018-03-07,119.56132783229646,168.51060103426659,243.7966807727539
2018-03-08,119.54827071533711,168.45533724800495,243.7240404888419
2018-03-09,119.5567437475096,168.49109988647348,243.78315429859626
2018-03-12,119.57343421150426,168.56149917809796,243.9070731220683
2018-03-13,119.59228533453474,168.64116649117744,244.02964153741163
2018-03-14,119.59416292215457,168.64905399881394,244.04828901025596
2018-03-15,119.59069081833087,168.63430969957523,244.03410046934303
2018-03-16,119.58536382037634,168.61171952865675,244.00855028340146
2018-03-19,119.60340633856039,168.687871379351,244.14016735877868
2018-03-20,119.58366539188054,168.6042884094525,244.02638235363386
2018-03-21,119.59370427479703,168.64669526667257,244.09517354583977
2018-03-22,119.55459980999197,168.48120873600567,243.863015299026
2018-03-23,119.52600481940254,168.36026167067678,243.6953034341718
2018-03-26,119.48236643436532,168.175693106945,243.4501644952687
2018-03-27,119.42394742159561,167.92895728285947,243.1003279920197
2018-03-28,119.26835369434588,167.27253390914112,242.15741091064325
2018-03-29,119.23267952956891,167.12238106250146,241.94734852370067
2018-03-30,119.23267952956891,167.122326118157,241.95491186410237
2018-04-02,119.24852794568064,167.18880297528128,242.0737863790682
2018-04-03,119.22776818078214,167.10143120184267,241.9546418997283
2018-04-04,119.19165925653085,166.9495529178547,241.74218050237894
2018-04-05,119.22886224583287,167.10582664769984,241.97590185191783
2018-04-06,119.23266400244479,167.12175682354405,242.00641428430592
2018-04-09,119.25477582153263,167.21457063055615,242.1631563638794
2018-04-10,119.33308746904055,167.5439326144237,242.6476679722648
2018-04-11,119.3766792727055,167.72748651296942,242.9210875131021
2018-04-12,119.42593608787229,167.9350528712699,243.229327964982
2018-04-13,119.43616965703691,167.97816855800326,243.29949808654163
